,a_max,file,mean_distance_10000,sigma,type
811,15848361,random_3981_0.2_4.tif,993.0755356069479,8,Random
812,15848361,random_3981_0.2_5.tif,980.8684106775733,8,Random
813,15848361,random_3981_0.2_6.tif,983.3187873097086,8,Random
814,15848361,random_3981_0.2_7.tif,987.7276310303416,8,Random
815,15848361,random_3981_0.2_8.tif,972.9209695482833,8,Random
816,15848361,random_3981_0.2_9.tif,996.3941747751401,8,Random
817,158404,random_398_0.2_0.tif,971.5013605483006,8,Random
818,158404,random_398_0.2_1.tif,982.0934158636802,8,Random
819,158404,random_398_0.2_2.tif,1017.5853598973316,8,Random
820,158404,random_398_0.2_3.tif,1004.6220968838672,8,Random
821,158404,random_398_0.2_4.tif,1005.2323017479496,8,Random
822,158404,random_398_0.2_5.tif,996.8320666585253,8,Random
823,158404,random_398_0.2_6.tif,1001.0880380597075,8,Random
824,158404,random_398_0.2_7.tif,998.672916119546,8,Random
825,158404,random_398_0.2_8.tif,962.7300049959086,8,Random
826,158404,random_398_0.2_9.tif,1000.4601886251194,8,Random
827,1521,random_39_0.2_0.tif,994.0745476471923,8,Random
828,1521,random_39_0.2_1.tif,1014.1729580943868,8,Random
829,1521,random_39_0.2_2.tif,1005.2593760899275,8,Random
830,1521,random_39_0.2_3.tif,999.7357576162574,8,Random
831,1521,random_39_0.2_4.tif,1001.5143496418173,8,Random
832,1521,random_39_0.2_5.tif,1014.3412036977261,8,Random
833,1521,random_39_0.2_6.tif,994.4295578822223,8,Random
834,1521,random_39_0.2_7.tif,992.7060259907192,8,Random
835,1521,random_39_0.2_8.tif,981.6671379017654,8,Random
836,1521,random_39_0.2_9.tif,982.6458245834895,8,Random
837,39803481,random_6309_0.2_0.tif,1012.7633320273014,8,Random
838,39803481,random_6309_0.2_1.tif,974.2622601731415,8,Random
839,39803481,random_6309_0.2_2.tif,986.5888636086995,8,Random
840,39803481,random_6309_0.2_3.tif,1005.3286311497274,8,Random
841,39803481,random_6309_0.2_4.tif,979.6599527896426,8,Random
842,39803481,random_6309_0.2_5.tif,1013.6369352360881,8,Random
843,39803481,random_6309_0.2_6.tif,1010.8964328189203,8,Random
844,39803481,random_6309_0.2_7.tif,991.8047970788851,8,Random
845,39803481,random_6309_0.2_8.tif,998.0299605498827,8,Random
846,39803481,random_6309_0.2_9.tif,1007.7262270320977,8,Random
847,396900,random_630_0.2_0.tif,1003.0046176958482,8,Random
848,396900,random_630_0.2_1.tif,1021.8037462427454,8,Random
849,396900,random_630_0.2_2.tif,965.738426908129,8,Random
850,396900,random_630_0.2_3.tif,992.4351315594997,8,Random
851,396900,random_630_0.2_4.tif,985.7120215620041,8,Random
852,396900,random_630_0.2_5.tif,992.3457452877436,8,Random
853,396900,random_630_0.2_6.tif,999.3348064215829,8,Random
854,396900,random_630_0.2_7.tif,983.7773200784609,8,Random
855,396900,random_630_0.2_8.tif,992.4917265777391,8,Random
856,396900,random_630_0.2_9.tif,989.1135094446824,8,Random
857,3969,random_63_0.2_0.tif,988.7800999642252,8,Random
858,3969,random_63_0.2_1.tif,1003.7032814277655,8,Random
859,3969,random_63_0.2_2.tif,1022.307999794158,8,Random
860,3969,random_63_0.2_3.tif,985.223977802638,8,Random
861,3969,random_63_0.2_4.tif,992.3195767011243,8,Random
862,3969,random_63_0.2_5.tif,1007.4074114771173,8,Random
863,3969,random_63_0.2_6.tif,983.045813147552,8,Random
864,3969,random_63_0.2_7.tif,1002.6437669002609,8,Random
865,3969,random_63_0.2_8.tif,984.1441221265768,8,Random
866,3969,random_63_0.2_9.tif,986.2527397741612,8,Random
867,100000000,random_10000_0.2_0.tif,2058.8801679628823,16,Random
868,100000000,random_10000_0.2_1.tif,1951.5496853479024,16,Random
869,100000000,random_10000_0.2_2.tif,2010.7559566575483,16,Random
870,100000000,random_10000_0.2_3.tif,1977.7884938151362,16,Random
871,100000000,random_10000_0.2_4.tif,2013.2576431163723,16,Random
872,100000000,random_10000_0.2_5.tif,2002.7057251715055,16,Random
873,100000000,random_10000_0.2_6.tif,2007.5984795935738,16,Random
874,100000000,random_10000_0.2_7.tif,1993.14026031625,16,Random
875,100000000,random_10000_0.2_8.tif,1938.9464814978094,16,Random
876,100000000,random_10000_0.2_9.tif,1940.3702920143962,16,Random
877,1000000,random_1000_0.2_0.tif,1964.9184538899908,16,Random
878,1000000,random_1000_0.2_1.tif,1980.6732499226346,16,Random
879,1000000,random_1000_0.2_2.tif,1978.874767586423,16,Random
880,1000000,random_1000_0.2_3.tif,1972.7868480076506,16,Random
881,1000000,random_1000_0.2_4.tif,1949.2435255823743,16,Random
882,1000000,random_1000_0.2_5.tif,1978.0911623548957,16,Random
883,1000000,random_1000_0.2_6.tif,1960.8438192302353,16,Random
884,1000000,random_1000_0.2_7.tif,1966.2560738197028,16,Random
885,1000000,random_1000_0.2_8.tif,2057.5368215497856,16,Random
886,1000000,random_1000_0.2_9.tif,2023.803181000254,16,Random
887,10000,random_100_0.2_0.tif,1992.2133108289067,16,Random
888,10000,random_100_0.2_1.tif,1947.5200837961036,16,Random
889,10000,random_100_0.2_2.tif,1963.5427291404537,16,Random
890,10000,random_100_0.2_3.tif,2067.180094149628,16,Random
891,10000,random_100_0.2_4.tif,2013.2390499240473,16,Random
892,10000,random_100_0.2_5.tif,1970.898672028034,16,Random
893,10000,random_100_0.2_6.tif,2009.090677241729,16,Random
894,10000,random_100_0.2_7.tif,1969.5600657630282,16,Random
895,10000,random_100_0.2_8.tif,1978.4939134866636,16,Random
896,10000,random_100_0.2_9.tif,2018.2036186637115,16,Random
897,2509056,random_1584_0.2_0.tif,2016.574418600012,16,Random
898,2509056,random_1584_0.2_1.tif,1984.0984171383702,16,Random
899,2509056,random_1584_0.2_2.tif,2030.1513929429693,16,Random
900,2509056,random_1584_0.2_3.tif,2004.1430620024641,16,Random
901,2509056,random_1584_0.2_4.tif,2033.3102972014378,16,Random
902,2509056,random_1584_0.2_5.tif,2028.1519407340036,16,Random
903,2509056,random_1584_0.2_6.tif,1972.3326130951104,16,Random
904,2509056,random_1584_0.2_7.tif,1979.021139036465,16,Random
905,2509056,random_1584_0.2_8.tif,2010.1306236613966,16,Random
906,2509056,random_1584_0.2_9.tif,2000.4457368703645,16,Random
907,24964,random_158_0.2_0.tif,2010.6901519849378,16,Random
908,24964,random_158_0.2_1.tif,1978.5878216743251,16,Random
909,24964,random_158_0.2_2.tif,1963.6786742875563,16,Random
910,24964,random_158_0.2_3.tif,2059.798987465262,16,Random
911,24964,random_158_0.2_4.tif,2037.7565101704517,16,Random
912,24964,random_158_0.2_5.tif,2003.7155975651992,16,Random
913,24964,random_158_0.2_6.tif,2046.6375825489642,16,Random
914,24964,random_158_0.2_7.tif,1995.6736886723575,16,Random
915,24964,random_158_0.2_8.tif,2000.6647443021902,16,Random
916,24964,random_158_0.2_9.tif,1943.603356043563,16,Random
917,225,random_15_0.2_0.tif,2013.952814692996,16,Random
918,225,random_15_0.2_1.tif,1967.5301931591812,16,Random
919,225,random_15_0.2_2.tif,1987.5323710622806,16,Random
920,225,random_15_0.2_3.tif,2033.85359184259,16,Random
921,225,random_15_0.2_4.tif,1956.8511378834676,16,Random
922,225,random_15_0.2_5.tif,1984.6394383881468,16,Random
923,225,random_15_0.2_6.tif,1931.9134634104305,16,Random
924,225,random_15_0.2_7.tif,2015.8775436870762,16,Random
925,225,random_15_0.2_8.tif,1992.1071119566197,16,Random
926,225,random_15_0.2_9.tif,2087.18698610931,16,Random
927,6305121,random_2511_0.2_0.tif,2030.892877789669,16,Random
928,6305121,random_2511_0.2_1.tif,1996.4798473320686,16,Random
929,6305121,random_2511_0.2_2.tif,2005.7873679539346,16,Random
930,6305121,random_2511_0.2_3.tif,1960.4293648383352,16,Random
931,6305121,random_2511_0.2_4.tif,2027.6365322008328,16,Random
932,6305121,random_2511_0.2_5.tif,2025.175922724403,16,Random
933,6305121,random_2511_0.2_6.tif,1937.2641101052614,16,Random
934,6305121,random_2511_0.2_7.tif,1980.2029599822215,16,Random
935,6305121,random_2511_0.2_8.tif,1992.175837984605,16,Random
936,6305121,random_2511_0.2_9.tif,2008.3481920599916,16,Random
937,63001,random_251_0.2_0.tif,2019.9948097785634,16,Random
938,63001,random_251_0.2_1.tif,1973.5344568947125,16,Random
939,63001,random_251_0.2_2.tif,2059.018042178404,16,Random
940,63001,random_251_0.2_3.tif,2070.7771148178203,16,Random
941,63001,random_251_0.2_4.tif,1999.3819930175503,16,Random
942,63001,random_251_0.2_5.tif,1957.5768654997828,16,Random
943,63001,random_251_0.2_6.tif,1967.3476925260934,16,Random
944,63001,random_251_0.2_7.tif,1991.656097248482,16,Random
945,63001,random_251_0.2_8.tif,2051.607716778887,16,Random
946,63001,random_251_0.2_9.tif,1935.8738927627708,16,Random
947,625,random_25_0.2_0.tif,1937.6895334175017,16,Random
948,625,random_25_0.2_1.tif,1990.0640054446487,16,Random
949,625,random_25_0.2_2.tif,2021.122960561647,16,Random
950,625,random_25_0.2_3.tif,1960.411701133717,16,Random
951,625,random_25_0.2_4.tif,2076.4888344003643,16,Random
952,625,random_25_0.2_5.tif,1973.7357386297936,16,Random
953,625,random_25_0.2_6.tif,2030.9449812936737,16,Random
954,625,random_25_0.2_7.tif,2016.5947739301914,16,Random
955,625,random_25_0.2_8.tif,1951.3827340743762,16,Random
956,625,random_25_0.2_9.tif,2028.2125813160337,16,Random
957,15848361,random_3981_0.2_0.tif,2008.593498556385,16,Random
958,15848361,random_3981_0.2_1.tif,1953.6591430477122,16,Random
959,15848361,random_3981_0.2_2.tif,1931.690817167399,16,Random
960,15848361,random_3981_0.2_3.tif,2058.240323360758,16,Random
961,15848361,random_3981_0.2_4.tif,2043.174497763524,16,Random
962,15848361,random_3981_0.2_5.tif,2023.375700525895,16,Random
963,15848361,random_3981_0.2_6.tif,1972.5689159281787,16,Random
964,15848361,random_3981_0.2_7.tif,2002.5548725506212,16,Random
965,15848361,random_3981_0.2_8.tif,1938.0373783533657,16,Random
966,15848361,random_3981_0.2_9.tif,1954.2114115588302,16,Random
967,158404,random_398_0.2_0.tif,1962.2790897547704,16,Random
968,158404,random_398_0.2_1.tif,1970.4494347445502,16,Random
969,158404,random_398_0.2_2.tif,2009.7435919396514,16,Random
970,158404,random_398_0.2_3.tif,1992.3597936461078,16,Random
971,158404,random_398_0.2_4.tif,2066.6619692348218,16,Random
972,158404,random_398_0.2_5.tif,1959.2196245282735,16,Random
973,158404,random_398_0.2_6.tif,1975.4794639417455,16,Random
974,158404,random_398_0.2_7.tif,2039.2162698448103,16,Random
975,158404,random_398_0.2_8.tif,2010.492294741646,16,Random
976,158404,random_398_0.2_9.tif,2026.567832926851,16,Random
977,1521,random_39_0.2_0.tif,1967.2429833285005,16,Random
978,1521,random_39_0.2_1.tif,1992.946832110676,16,Random
979,1521,random_39_0.2_2.tif,2010.5141478513601,16,Random
980,1521,random_39_0.2_3.tif,1995.0496743079925,16,Random
981,1521,random_39_0.2_4.tif,2001.5890699441,16,Random
982,1521,random_39_0.2_5.tif,2014.19807517537,16,Random
983,1521,random_39_0.2_6.tif,2011.89197748379,16,Random
984,1521,random_39_0.2_7.tif,1981.5144118857982,16,Random
985,1521,random_39_0.2_8.tif,2034.203715613916,16,Random
986,1521,random_39_0.2_9.tif,2008.9938289467211,16,Random
987,39803481,random_6309_0.2_0.tif,1989.4020367938251,16,Random
988,39803481,random_6309_0.2_1.tif,2018.3724323433385,16,Random
989,39803481,random_6309_0.2_2.tif,2013.3503837908627,16,Random
990,39803481,random_6309_0.2_3.tif,2001.6083310406464,16,Random
991,39803481,random_6309_0.2_4.tif,1954.43191933418,16,Random
992,39803481,random_6309_0.2_5.tif,1964.21394868317,16,Random
993,39803481,random_6309_0.2_6.tif,1950.825735140583,16,Random
994,39803481,random_6309_0.2_7.tif,2032.638785035465,16,Random
995,39803481,random_6309_0.2_8.tif,2011.5274480334756,16,Random
996,39803481,random_6309_0.2_9.tif,2005.569455190918,16,Random
997,396900,random_630_0.2_0.tif,2032.1548425312549,16,Random
998,396900,random_630_0.2_1.tif,1996.0594013152029,16,Random
999,396900,random_630_0.2_2.tif,1953.5218212478258,16,Random
1000,396900,random_630_0.2_3.tif,1926.286757524125,16,Random
1001,396900,random_630_0.2_4.tif,2045.8189460644303,16,Random
1002,396900,random_630_0.2_5.tif,1973.8309028595315,16,Random
1003,396900,random_630_0.2_6.tif,1992.0703120334515,16,Random
1004,396900,random_630_0.2_7.tif,2033.2240136513321,16,Random
1005,396900,random_630_0.2_8.tif,2013.884985120782,16,Random
1006,396900,random_630_0.2_9.tif,1958.0569310503263,16,Random
1007,3969,random_63_0.2_0.tif,2057.017797803214,16,Random
1008,3969,random_63_0.2_1.tif,1988.3960470629352,16,Random
1009,3969,random_63_0.2_2.tif,1989.8743622442873,16,Random
1010,3969,random_63_0.2_3.tif,2029.517954014416,16,Random
1011,3969,random_63_0.2_4.tif,1982.7738177352476,16,Random
1012,3969,random_63_0.2_5.tif,1988.5583862232722,16,Random
1013,3969,random_63_0.2_6.tif,2000.187170327193,16,Random
1014,3969,random_63_0.2_7.tif,2019.9121295510586,16,Random
1015,3969,random_63_0.2_8.tif,1998.4686514634511,16,Random
1016,3969,random_63_0.2_9.tif,2041.8939552659347,16,Random
1017,100000000,random_10000_0.2_0.tif,4050.7172532453183,32,Random
1018,100000000,random_10000_0.2_1.tif,4008.5550626744066,32,Random
1019,100000000,random_10000_0.2_2.tif,3997.6675747679988,32,Random
1020,100000000,random_10000_0.2_3.tif,3953.480544245709,32,Random
1021,100000000,random_10000_0.2_4.tif,4061.3176095621084,32,Random
1022,100000000,random_10000_0.2_5.tif,4138.7098858204545,32,Random
1023,100000000,random_10000_0.2_6.tif,4052.6842037874862,32,Random
1024,100000000,random_10000_0.2_7.tif,4095.8664489507514,32,Random
1025,100000000,random_10000_0.2_8.tif,4006.9357184064183,32,Random
1026,100000000,random_10000_0.2_9.tif,3991.0291579707387,32,Random
1027,1000000,random_1000_0.2_0.tif,4011.035948154882,32,Random
1028,1000000,random_1000_0.2_1.tif,4040.2025824517737,32,Random
1029,1000000,random_1000_0.2_2.tif,4060.3475156681025,32,Random
1030,1000000,random_1000_0.2_3.tif,3973.956742387171,32,Random
1031,1000000,random_1000_0.2_4.tif,4029.941281254539,32,Random
1032,1000000,random_1000_0.2_5.tif,3982.8133683208234,32,Random
1033,1000000,random_1000_0.2_6.tif,4016.138479431542,32,Random
1034,1000000,random_1000_0.2_7.tif,3950.504085046696,32,Random
1035,1000000,random_1000_0.2_8.tif,3950.53749007285,32,Random
1036,1000000,random_1000_0.2_9.tif,3995.232420869714,32,Random
1037,10000,random_100_0.2_0.tif,3945.305296579757,32,Random
1038,10000,random_100_0.2_1.tif,3889.884430904125,32,Random
1039,10000,random_100_0.2_2.tif,4113.461836178761,32,Random
1040,10000,random_100_0.2_3.tif,3860.453802044277,32,Random
1041,10000,random_100_0.2_4.tif,4019.2544972311043,32,Random
1042,10000,random_100_0.2_5.tif,3977.151017828469,32,Random
1043,10000,random_100_0.2_6.tif,3971.1129758181405,32,Random
1044,10000,random_100_0.2_7.tif,3958.457368297604,32,Random
1045,10000,random_100_0.2_8.tif,4143.170107015134,32,Random
1046,10000,random_100_0.2_9.tif,3979.7242547393807,32,Random
1047,2509056,random_1584_0.2_0.tif,3946.879111216547,32,Random
1048,2509056,random_1584_0.2_1.tif,3918.8841929447653,32,Random
1049,2509056,random_1584_0.2_2.tif,3994.2349339004168,32,Random
1050,2509056,random_1584_0.2_3.tif,3983.1072911618817,32,Random
1051,2509056,random_1584_0.2_4.tif,3985.9534333541533,32,Random
1052,2509056,random_1584_0.2_5.tif,4017.0527274624587,32,Random
1053,2509056,random_1584_0.2_6.tif,3914.8868628142727,32,Random
1054,2509056,random_1584_0.2_7.tif,3992.5617681863823,32,Random
1055,2509056,random_1584_0.2_8.tif,3974.483086502603,32,Random
1056,2509056,random_1584_0.2_9.tif,4114.204877539107,32,Random
1057,24964,random_158_0.2_0.tif,4019.6938587933496,32,Random
1058,24964,random_158_0.2_1.tif,4049.8555647803123,32,Random
1059,24964,random_158_0.2_2.tif,4003.0060189116753,32,Random
1060,24964,random_158_0.2_3.tif,4067.9938461585675,32,Random
1061,24964,random_158_0.2_4.tif,4055.936212293222,32,Random
1062,24964,random_158_0.2_5.tif,3973.0260498552657,32,Random
1063,24964,random_158_0.2_6.tif,4021.927197550283,32,Random
1064,24964,random_158_0.2_7.tif,3997.1784808383254,32,Random
1065,24964,random_158_0.2_8.tif,4045.5632362874017,32,Random
1066,24964,random_158_0.2_9.tif,4143.641371275462,32,Random
1067,225,random_15_0.2_0.tif,4026.0428222901537,32,Random
1068,225,random_15_0.2_1.tif,4065.356781126694,32,Random
1069,225,random_15_0.2_2.tif,3970.514072738866,32,Random
1070,225,random_15_0.2_3.tif,4001.6800298245475,32,Random
1071,225,random_15_0.2_4.tif,4004.536463876609,32,Random
1072,225,random_15_0.2_5.tif,4042.7858952438824,32,Random
1073,225,random_15_0.2_6.tif,4012.678514666715,32,Random
1074,225,random_15_0.2_7.tif,4051.7662470335426,32,Random
1075,225,random_15_0.2_8.tif,3925.002233914991,32,Random
1076,225,random_15_0.2_9.tif,3923.6221806037124,32,Random
1077,6305121,random_2511_0.2_0.tif,4098.965276129943,32,Random
1078,6305121,random_2511_0.2_1.tif,3923.625847626546,32,Random
1079,6305121,random_2511_0.2_2.tif,3999.359082056049,32,Random
1080,6305121,random_2511_0.2_3.tif,3959.9476213449675,32,Random
1081,6305121,random_2511_0.2_4.tif,4022.9545435705145,32,Random
1082,6305121,random_2511_0.2_5.tif,3963.6233100488685,32,Random
1083,6305121,random_2511_0.2_6.tif,4026.36798552553,32,Random
1084,6305121,random_2511_0.2_7.tif,4079.7437950056924,32,Random
1085,6305121,random_2511_0.2_8.tif,3971.5180255564073,32,Random
1086,6305121,random_2511_0.2_9.tif,3945.9727626947956,32,Random
1087,63001,random_251_0.2_0.tif,3989.1485067462518,32,Random
1088,63001,random_251_0.2_1.tif,4041.6253564133085,32,Random
1089,63001,random_251_0.2_2.tif,3898.547097579441,32,Random
1090,63001,random_251_0.2_3.tif,4092.913640511547,32,Random
1091,63001,random_251_0.2_4.tif,3987.4695986819725,32,Random
1092,63001,random_251_0.2_5.tif,3957.4056285729553,32,Random
1093,63001,random_251_0.2_6.tif,4097.450567674541,32,Random
1094,63001,random_251_0.2_7.tif,4070.749595985892,32,Random
1095,63001,random_251_0.2_8.tif,4041.4215076511177,32,Random
1096,63001,random_251_0.2_9.tif,4003.3144464544584,32,Random
1097,625,random_25_0.2_0.tif,3975.52221160372,32,Random
1098,625,random_25_0.2_1.tif,4053.236265272813,32,Random
1099,625,random_25_0.2_2.tif,4045.889413492419,32,Random
1100,625,random_25_0.2_3.tif,4038.064885629489,32,Random
1101,625,random_25_0.2_4.tif,4056.8505692845683,32,Random
1102,625,random_25_0.2_5.tif,3961.0041112202407,32,Random
1103,625,random_25_0.2_6.tif,3899.3817621178027,32,Random
1104,625,random_25_0.2_7.tif,3942.521649487638,32,Random
1105,625,random_25_0.2_8.tif,3931.873457398949,32,Random
1106,625,random_25_0.2_9.tif,4110.890422796235,32,Random
1107,15848361,random_3981_0.2_0.tif,4054.7076923686295,32,Random
1108,15848361,random_3981_0.2_1.tif,3948.6271666181797,32,Random
1109,15848361,random_3981_0.2_2.tif,4042.917721894823,32,Random
1110,15848361,random_3981_0.2_3.tif,3962.1977010459054,32,Random
1111,15848361,random_3981_0.2_4.tif,4179.850762828434,32,Random
1112,15848361,random_3981_0.2_5.tif,4050.0441457683505,32,Random
1113,15848361,random_3981_0.2_6.tif,4049.671043885026,32,Random
1114,15848361,random_3981_0.2_7.tif,4023.891628118989,32,Random
1115,15848361,random_3981_0.2_8.tif,4095.6241979094852,32,Random
1116,15848361,random_3981_0.2_9.tif,4012.350731587534,32,Random
1117,158404,random_398_0.2_0.tif,4081.411814509786,32,Random
1118,158404,random_398_0.2_1.tif,4100.289806762936,32,Random
1119,158404,random_398_0.2_2.tif,4084.4315874703957,32,Random
1120,158404,random_398_0.2_3.tif,3856.3644897727295,32,Random
1121,158404,random_398_0.2_4.tif,4057.4274527067982,32,Random
1122,158404,random_398_0.2_5.tif,4040.51649660155,32,Random
1123,158404,random_398_0.2_6.tif,4016.5931530964353,32,Random
1124,158404,random_398_0.2_7.tif,4085.9442978307725,32,Random
1125,158404,random_398_0.2_8.tif,4045.617999074143,32,Random
1126,158404,random_398_0.2_9.tif,4075.110225507745,32,Random
1127,1521,random_39_0.2_0.tif,3945.3895153984113,32,Random
1128,1521,random_39_0.2_1.tif,4089.975173573802,32,Random
1129,1521,random_39_0.2_2.tif,3924.5327554122996,32,Random
1130,1521,random_39_0.2_3.tif,4086.9577838803116,32,Random
1131,1521,random_39_0.2_4.tif,3973.7603825450956,32,Random
1132,1521,random_39_0.2_5.tif,3987.1107324869035,32,Random
1133,1521,random_39_0.2_6.tif,4074.3229649882837,32,Random
1134,1521,random_39_0.2_7.tif,4060.036795868014,32,Random
1135,1521,random_39_0.2_8.tif,3993.414162551161,32,Random
1136,1521,random_39_0.2_9.tif,4078.447653347138,32,Random
1137,39803481,random_6309_0.2_0.tif,3995.7537057417712,32,Random
1138,39803481,random_6309_0.2_1.tif,4066.956427260071,32,Random
1139,39803481,random_6309_0.2_2.tif,4064.8868113809685,32,Random
1140,39803481,random_6309_0.2_3.tif,4055.0482212225397,32,Random
1141,39803481,random_6309_0.2_4.tif,4146.98126485238,32,Random
1142,39803481,random_6309_0.2_5.tif,4083.665593234268,32,Random
1143,39803481,random_6309_0.2_6.tif,4070.6375932811447,32,Random
1144,39803481,random_6309_0.2_7.tif,4053.081536993497,32,Random
1145,39803481,random_6309_0.2_8.tif,3999.578698997619,32,Random
1146,39803481,random_6309_0.2_9.tif,4048.9012054932027,32,Random
1147,396900,random_630_0.2_0.tif,3907.213009486749,32,Random
1148,396900,random_630_0.2_1.tif,3906.3665018843594,32,Random
1149,396900,random_630_0.2_2.tif,3921.1553251837367,32,Random
1150,396900,random_630_0.2_3.tif,3955.4827859970637,32,Random
1151,396900,random_630_0.2_4.tif,4028.1820508363066,32,Random
1152,396900,random_630_0.2_5.tif,4027.1644639216356,32,Random
1153,396900,random_630_0.2_6.tif,4072.0292109438788,32,Random
1154,396900,random_630_0.2_7.tif,4059.239162377855,32,Random
1155,396900,random_630_0.2_8.tif,4087.3882575421585,32,Random
1156,396900,random_630_0.2_9.tif,3942.955238869613,32,Random
1157,3969,random_63_0.2_0.tif,4098.627803910107,32,Random
1158,3969,random_63_0.2_1.tif,4073.223846326231,32,Random
1159,3969,random_63_0.2_2.tif,3913.3134379103644,32,Random
1160,3969,random_63_0.2_3.tif,3959.726308506998,32,Random
1161,3969,random_63_0.2_4.tif,4089.7054174040018,32,Random
1162,3969,random_63_0.2_5.tif,4023.76074825122,32,Random
1163,3969,random_63_0.2_6.tif,4059.149909609351,32,Random
1164,3969,random_63_0.2_7.tif,3990.155956288284,32,Random
1165,3969,random_63_0.2_8.tif,3940.01707036743,32,Random
1166,3969,random_63_0.2_9.tif,4086.354470199934,32,Random
1167,100000000,map_10000_0.2_0.tif,350.7065071140201,8,Real
1168,100000000,map_10000_0.2_1.tif,354.6031781704367,8,Real
1169,100000000,map_10000_0.2_2.tif,341.46000958672573,8,Real
1170,100000000,map_10000_0.2_3.tif,359.61964036869824,8,Real
1171,100000000,map_10000_0.2_4.tif,353.2323185570197,8,Real
1172,100000000,map_10000_0.2_5.tif,360.6123871204577,8,Real
1173,100000000,map_10000_0.2_6.tif,352.7281962401631,8,Real
1174,100000000,map_10000_0.2_7.tif,365.21585472181897,8,Real
1175,100000000,map_10000_0.2_8.tif,342.935180422595,8,Real
1176,100000000,map_10000_0.2_9.tif,355.1543183255385,8,Real
1177,1000000,map_1000_0.2_0.tif,304.35880050174495,8,Real
1178,1000000,map_1000_0.2_1.tif,376.2573357539753,8,Real
1179,1000000,map_1000_0.2_2.tif,334.3573952348499,8,Real
1180,1000000,map_1000_0.2_3.tif,280.1197694263378,8,Real
1181,1000000,map_1000_0.2_4.tif,356.5696943889709,8,Real
1182,1000000,map_1000_0.2_5.tif,296.46809686574613,8,Real
1183,1000000,map_1000_0.2_6.tif,293.3332531518479,8,Real
1184,1000000,map_1000_0.2_7.tif,250.67342755116644,8,Real
1185,1000000,map_1000_0.2_8.tif,214.6313143230735,8,Real
1186,1000000,map_1000_0.2_9.tif,344.04391549614365,8,Real
1187,10000,map_100_0.2_0.tif,681.4999257627445,8,Real
1188,10000,map_100_0.2_1.tif,486.66240026493057,8,Real
1189,10000,map_100_0.2_2.tif,495.1214538829404,8,Real
1190,10000,map_100_0.2_3.tif,705.9673184229074,8,Real
1191,10000,map_100_0.2_4.tif,430.1631618280646,8,Real
1192,10000,map_100_0.2_5.tif,369.3232608423252,8,Real
1193,10000,map_100_0.2_6.tif,473.9285286164356,8,Real
1194,10000,map_100_0.2_7.tif,476.6716056762098,8,Real
1195,10000,map_100_0.2_8.tif,522.2684345509051,8,Real
1196,10000,map_100_0.2_9.tif,506.94613950228035,8,Real
1197,2509056,map_1584_0.2_0.tif,361.1659180703426,8,Real
1198,2509056,map_1584_0.2_1.tif,385.31887943548895,8,Real
1199,2509056,map_1584_0.2_2.tif,421.18940923871946,8,Real
1200,2509056,map_1584_0.2_3.tif,404.7022030296831,8,Real
1201,2509056,map_1584_0.2_4.tif,370.673019497267,8,Real
1202,2509056,map_1584_0.2_5.tif,313.92859537029756,8,Real
1203,2509056,map_1584_0.2_6.tif,379.7170512905151,8,Real
1204,2509056,map_1584_0.2_7.tif,427.6984885325476,8,Real
1205,2509056,map_1584_0.2_8.tif,340.4554911345713,8,Real
1206,2509056,map_1584_0.2_9.tif,348.9050513024958,8,Real
1207,24964,map_158_0.2_0.tif,485.4156751620785,8,Real
1208,24964,map_158_0.2_1.tif,602.7144259856573,8,Real
1209,24964,map_158_0.2_2.tif,333.17611949590093,8,Real
1210,24964,map_158_0.2_3.tif,343.0319971335009,8,Real
1211,24964,map_158_0.2_4.tif,372.12461483406906,8,Real
1212,24964,map_158_0.2_5.tif,382.00355690761563,8,Real
1213,24964,map_158_0.2_6.tif,265.8297806009889,8,Real
1214,24964,map_158_0.2_7.tif,511.1731044907625,8,Real
1215,24964,map_158_0.2_8.tif,542.1467846600087,8,Real
1216,24964,map_158_0.2_9.tif,116.68930303322085,8,Real
1217,225,map_15_0.2_0.tif,984.9809815288622,8,Real
1218,225,map_15_0.2_1.tif,956.946480248651,8,Real
1219,225,map_15_0.2_2.tif,1008.045432990568,8,Real
1220,225,map_15_0.2_3.tif,950.9435722419239,8,Real
1221,225,map_15_0.2_4.tif,993.5406253776716,8,Real
1222,225,map_15_0.2_5.tif,972.1555806516899,8,Real
1223,225,map_15_0.2_6.tif,969.0532824522977,8,Real
1224,225,map_15_0.2_7.tif,988.3058986575473,8,Real
1225,225,map_15_0.2_8.tif,974.244249936946,8,Real
1226,225,map_15_0.2_9.tif,982.5145833968418,8,Real
1227,6305121,map_2511_0.2_0.tif,378.4106590720591,8,Real
1228,6305121,map_2511_0.2_1.tif,426.80856103261885,8,Real
1229,6305121,map_2511_0.2_2.tif,386.0968443330238,8,Real
1230,6305121,map_2511_0.2_3.tif,400.0331002616077,8,Real
1231,6305121,map_2511_0.2_4.tif,421.2182198279175,8,Real
1232,6305121,map_2511_0.2_5.tif,410.8600579761221,8,Real
1233,6305121,map_2511_0.2_6.tif,394.29046863964874,8,Real
1234,6305121,map_2511_0.2_7.tif,367.9670497352821,8,Real
1235,6305121,map_2511_0.2_8.tif,363.47884437699736,8,Real
1236,6305121,map_2511_0.2_9.tif,356.2056076889356,8,Real
1237,63001,map_251_0.2_0.tif,432.89923128696313,8,Real
