,map_file,richness,seed,speciation,time
5586,map_500_0.2_1.tif,1589,3,False,2510.0
5587,map_500_0.2_1.tif,1596,3,False,2511.0
5588,map_500_0.2_1.tif,1594,3,False,2512.0
5589,map_500_0.2_1.tif,1602,3,False,2513.0
5590,map_500_0.2_1.tif,1602,3,False,2514.0
5591,map_500_0.2_1.tif,1598,3,False,2515.0
5592,map_500_0.2_1.tif,1596,3,False,2516.0
5593,map_500_0.2_1.tif,1603,3,False,2517.0
5594,map_500_0.2_1.tif,1593,3,False,2518.0
5595,map_500_0.2_1.tif,1597,3,False,2519.0
5596,map_500_0.2_1.tif,1597,3,False,2520.0
5597,map_500_0.2_1.tif,1597,3,False,2521.0
5598,map_500_0.2_1.tif,1604,3,False,2522.0
5599,map_500_0.2_1.tif,1601,3,False,2523.0
5600,map_500_0.2_1.tif,1599,3,False,2524.0
5601,map_500_0.2_1.tif,1621,3,False,2525.0
5602,map_500_0.2_1.tif,1603,3,False,2526.0
5603,map_500_0.2_1.tif,1611,3,False,2527.0
5604,map_500_0.2_1.tif,1611,3,False,2528.0
5605,map_500_0.2_1.tif,1610,3,False,2529.0
5606,map_500_0.2_1.tif,1595,3,False,2530.0
5607,map_500_0.2_1.tif,1600,3,False,2531.0
5608,map_500_0.2_1.tif,1613,3,False,2532.0
5609,map_500_0.2_1.tif,1619,3,False,2533.0
5610,map_500_0.2_1.tif,1624,3,False,2534.0
5611,map_500_0.2_1.tif,1619,3,False,2535.0
5612,map_500_0.2_1.tif,1609,3,False,2536.0
5613,map_500_0.2_1.tif,1591,3,False,2537.0
5614,map_500_0.2_1.tif,1588,3,False,2538.0
5615,map_500_0.2_1.tif,1596,3,False,2539.0
5616,map_500_0.2_1.tif,1587,3,False,2540.0
5617,map_500_0.2_1.tif,1586,3,False,2541.0
5618,map_500_0.2_1.tif,1583,3,False,2542.0
5619,map_500_0.2_1.tif,1591,3,False,2543.0
5620,map_500_0.2_1.tif,1603,3,False,2544.0
5621,map_500_0.2_1.tif,1597,3,False,2545.0
5622,map_500_0.2_1.tif,1595,3,False,2546.0
5623,map_500_0.2_1.tif,1598,3,False,2547.0
5624,map_500_0.2_1.tif,1598,3,False,2548.0
5625,map_500_0.2_1.tif,1590,3,False,2549.0
5626,map_500_0.2_1.tif,1592,3,False,2550.0
5627,map_500_0.2_1.tif,1612,3,False,2551.0
5628,map_500_0.2_1.tif,1613,3,False,2552.0
5629,map_500_0.2_1.tif,1611,3,False,2553.0
5630,map_500_0.2_1.tif,1610,3,False,2554.0
5631,map_500_0.2_1.tif,1604,3,False,2555.0
5632,map_500_0.2_1.tif,1608,3,False,2556.0
5633,map_500_0.2_1.tif,1597,3,False,2557.0
5634,map_500_0.2_1.tif,1594,3,False,2558.0
5635,map_500_0.2_1.tif,1609,3,False,2559.0
5636,map_500_0.2_1.tif,1619,3,False,2560.0
5637,map_500_0.2_1.tif,1621,3,False,2561.0
5638,map_500_0.2_1.tif,1622,3,False,2562.0
5639,map_500_0.2_1.tif,1618,3,False,2563.0
5640,map_500_0.2_1.tif,1611,3,False,2564.0
5641,map_500_0.2_1.tif,1605,3,False,2565.0
5642,map_500_0.2_1.tif,1599,3,False,2566.0
5643,map_500_0.2_1.tif,1591,3,False,2567.0
5644,map_500_0.2_1.tif,1585,3,False,2568.0
5645,map_500_0.2_1.tif,1605,3,False,2569.0
5646,map_500_0.2_1.tif,1605,3,False,2570.0
5647,map_500_0.2_1.tif,1612,3,False,2571.0
5648,map_500_0.2_1.tif,1609,3,False,2572.0
5649,map_500_0.2_1.tif,1599,3,False,2573.0
5650,map_500_0.2_1.tif,1604,3,False,2574.0
5651,map_500_0.2_1.tif,1605,3,False,2575.0
5652,map_500_0.2_1.tif,1608,3,False,2576.0
5653,map_500_0.2_1.tif,1611,3,False,2577.0
5654,map_500_0.2_1.tif,1616,3,False,2578.0
5655,map_500_0.2_1.tif,1607,3,False,2579.0
5656,map_500_0.2_1.tif,1595,3,False,2580.0
5657,map_500_0.2_1.tif,1603,3,False,2581.0
5658,map_500_0.2_1.tif,1613,3,False,2582.0
5659,map_500_0.2_1.tif,1604,3,False,2583.0
5660,map_500_0.2_1.tif,1611,3,False,2584.0
5661,map_500_0.2_1.tif,1605,3,False,2585.0
5662,map_500_0.2_1.tif,1603,3,False,2586.0
5663,map_500_0.2_1.tif,1598,3,False,2587.0
5664,map_500_0.2_1.tif,1599,3,False,2588.0
5665,map_500_0.2_1.tif,1609,3,False,2589.0
5666,map_500_0.2_1.tif,1610,3,False,2590.0
5667,map_500_0.2_1.tif,1611,3,False,2591.0
5668,map_500_0.2_1.tif,1617,3,False,2592.0
5669,map_500_0.2_1.tif,1604,3,False,2593.0
5670,map_500_0.2_1.tif,1606,3,False,2594.0
5671,map_500_0.2_1.tif,1609,3,False,2595.0
5672,map_500_0.2_1.tif,1601,3,False,2596.0
5673,map_500_0.2_1.tif,1587,3,False,2597.0
5674,map_500_0.2_1.tif,1579,3,False,2598.0
5675,map_500_0.2_1.tif,1585,3,False,2599.0
5676,map_500_0.2_1.tif,199,3,True,0.0
5677,map_500_0.2_1.tif,190,3,True,100.0
5678,map_500_0.2_1.tif,215,3,True,200.0
5679,map_500_0.2_1.tif,213,3,True,300.0
5680,map_500_0.2_1.tif,209,3,True,400.0
5681,map_500_0.2_1.tif,245,3,True,500.0
5682,map_500_0.2_1.tif,229,3,True,600.0
5683,map_500_0.2_1.tif,232,3,True,700.0
5684,map_500_0.2_1.tif,228,3,True,800.0
5685,map_500_0.2_1.tif,244,3,True,900.0
5686,map_500_0.2_1.tif,235,3,True,1000.0
5687,map_500_0.2_1.tif,250,3,True,1100.0
5688,map_500_0.2_1.tif,268,3,True,1200.0
5689,map_500_0.2_1.tif,274,3,True,1300.0
5690,map_500_0.2_1.tif,278,3,True,1400.0
5691,map_500_0.2_1.tif,286,3,True,1500.0
5692,map_500_0.2_1.tif,314,3,True,1600.0
5693,map_500_0.2_1.tif,312,3,True,1700.0
5694,map_500_0.2_1.tif,329,3,True,1800.0
5695,map_500_0.2_1.tif,341,3,True,1900.0
5696,map_500_0.2_1.tif,368,3,True,2000.0
5697,map_500_0.2_1.tif,418,3,True,2100.0
5698,map_500_0.2_1.tif,446,3,True,2200.0
5699,map_500_0.2_1.tif,527,3,True,2300.0
5700,map_500_0.2_1.tif,721,3,True,2400.0
5701,map_500_0.2_1.tif,1375,3,True,2500.0
5702,map_500_0.2_1.tif,1583,3,True,2600.0
5703,map_500_0.2_1.tif,1546,3,True,2700.0
5704,map_500_0.2_1.tif,1240,3,True,2495.0
5705,map_500_0.2_1.tif,1264,3,True,2496.0
5706,map_500_0.2_1.tif,1283,3,True,2497.0
5707,map_500_0.2_1.tif,1306,3,True,2498.0
5708,map_500_0.2_1.tif,1332,3,True,2499.0
5709,map_500_0.2_1.tif,1603,3,True,2501.0
5710,map_500_0.2_1.tif,1611,3,True,2502.0
5711,map_500_0.2_1.tif,1619,3,True,2503.0
5712,map_500_0.2_1.tif,1614,3,True,2504.0
5713,map_500_0.2_1.tif,1607,3,True,2505.0
5714,map_500_0.2_1.tif,1601,3,True,2506.0
5715,map_500_0.2_1.tif,1592,3,True,2507.0
5716,map_500_0.2_1.tif,1594,3,True,2508.0
5717,map_500_0.2_1.tif,1586,3,True,2509.0
5718,map_500_0.2_1.tif,1589,3,True,2510.0
5719,map_500_0.2_1.tif,1596,3,True,2511.0
5720,map_500_0.2_1.tif,1594,3,True,2512.0
5721,map_500_0.2_1.tif,1602,3,True,2513.0
5722,map_500_0.2_1.tif,1602,3,True,2514.0
5723,map_500_0.2_1.tif,1598,3,True,2515.0
5724,map_500_0.2_1.tif,1596,3,True,2516.0
5725,map_500_0.2_1.tif,1603,3,True,2517.0
5726,map_500_0.2_1.tif,1593,3,True,2518.0
5727,map_500_0.2_1.tif,1597,3,True,2519.0
5728,map_500_0.2_1.tif,1597,3,True,2520.0
5729,map_500_0.2_1.tif,1597,3,True,2521.0
5730,map_500_0.2_1.tif,1604,3,True,2522.0
5731,map_500_0.2_1.tif,1601,3,True,2523.0
5732,map_500_0.2_1.tif,1599,3,True,2524.0
5733,map_500_0.2_1.tif,1621,3,True,2525.0
5734,map_500_0.2_1.tif,1603,3,True,2526.0
5735,map_500_0.2_1.tif,1611,3,True,2527.0
5736,map_500_0.2_1.tif,1611,3,True,2528.0
5737,map_500_0.2_1.tif,1610,3,True,2529.0
5738,map_500_0.2_1.tif,1595,3,True,2530.0
5739,map_500_0.2_1.tif,1600,3,True,2531.0
5740,map_500_0.2_1.tif,1613,3,True,2532.0
5741,map_500_0.2_1.tif,1619,3,True,2533.0
5742,map_500_0.2_1.tif,1624,3,True,2534.0
5743,map_500_0.2_1.tif,1619,3,True,2535.0
5744,map_500_0.2_1.tif,1609,3,True,2536.0
5745,map_500_0.2_1.tif,1591,3,True,2537.0
5746,map_500_0.2_1.tif,1588,3,True,2538.0
5747,map_500_0.2_1.tif,1596,3,True,2539.0
5748,map_500_0.2_1.tif,1587,3,True,2540.0
5749,map_500_0.2_1.tif,1586,3,True,2541.0
5750,map_500_0.2_1.tif,1583,3,True,2542.0
5751,map_500_0.2_1.tif,1591,3,True,2543.0
5752,map_500_0.2_1.tif,1603,3,True,2544.0
5753,map_500_0.2_1.tif,1597,3,True,2545.0
5754,map_500_0.2_1.tif,1595,3,True,2546.0
5755,map_500_0.2_1.tif,1598,3,True,2547.0
5756,map_500_0.2_1.tif,1598,3,True,2548.0
5757,map_500_0.2_1.tif,1590,3,True,2549.0
5758,map_500_0.2_1.tif,1592,3,True,2550.0
5759,map_500_0.2_1.tif,1612,3,True,2551.0
5760,map_500_0.2_1.tif,1613,3,True,2552.0
5761,map_500_0.2_1.tif,1611,3,True,2553.0
5762,map_500_0.2_1.tif,1610,3,True,2554.0
5763,map_500_0.2_1.tif,1604,3,True,2555.0
5764,map_500_0.2_1.tif,1608,3,True,2556.0
5765,map_500_0.2_1.tif,1597,3,True,2557.0
5766,map_500_0.2_1.tif,1594,3,True,2558.0
5767,map_500_0.2_1.tif,1609,3,True,2559.0
5768,map_500_0.2_1.tif,1619,3,True,2560.0
5769,map_500_0.2_1.tif,1621,3,True,2561.0
5770,map_500_0.2_1.tif,1622,3,True,2562.0
5771,map_500_0.2_1.tif,1618,3,True,2563.0
5772,map_500_0.2_1.tif,1611,3,True,2564.0
5773,map_500_0.2_1.tif,1605,3,True,2565.0
5774,map_500_0.2_1.tif,1599,3,True,2566.0
5775,map_500_0.2_1.tif,1591,3,True,2567.0
5776,map_500_0.2_1.tif,1585,3,True,2568.0
5777,map_500_0.2_1.tif,1605,3,True,2569.0
5778,map_500_0.2_1.tif,1605,3,True,2570.0
5779,map_500_0.2_1.tif,1612,3,True,2571.0
5780,map_500_0.2_1.tif,1609,3,True,2572.0
5781,map_500_0.2_1.tif,1599,3,True,2573.0
5782,map_500_0.2_1.tif,1604,3,True,2574.0
5783,map_500_0.2_1.tif,1605,3,True,2575.0
5784,map_500_0.2_1.tif,1608,3,True,2576.0
5785,map_500_0.2_1.tif,1611,3,True,2577.0
5786,map_500_0.2_1.tif,1616,3,True,2578.0
5787,map_500_0.2_1.tif,1607,3,True,2579.0
5788,map_500_0.2_1.tif,1595,3,True,2580.0
5789,map_500_0.2_1.tif,1603,3,True,2581.0
5790,map_500_0.2_1.tif,1613,3,True,2582.0
5791,map_500_0.2_1.tif,1604,3,True,2583.0
5792,map_500_0.2_1.tif,1611,3,True,2584.0
5793,map_500_0.2_1.tif,1605,3,True,2585.0
5794,map_500_0.2_1.tif,1603,3,True,2586.0
5795,map_500_0.2_1.tif,1598,3,True,2587.0
5796,map_500_0.2_1.tif,1599,3,True,2588.0
5797,map_500_0.2_1.tif,1609,3,True,2589.0
5798,map_500_0.2_1.tif,1610,3,True,2590.0
5799,map_500_0.2_1.tif,1611,3,True,2591.0
5800,map_500_0.2_1.tif,1617,3,True,2592.0
5801,map_500_0.2_1.tif,1604,3,True,2593.0
5802,map_500_0.2_1.tif,1606,3,True,2594.0
5803,map_500_0.2_1.tif,1609,3,True,2595.0
5804,map_500_0.2_1.tif,1601,3,True,2596.0
5805,map_500_0.2_1.tif,1587,3,True,2597.0
5806,map_500_0.2_1.tif,1579,3,True,2598.0
5807,map_500_0.2_1.tif,1585,3,True,2599.0
5808,map_500_0.2_1.tif,148,3,False,0.0
5809,map_500_0.2_1.tif,151,3,False,100.0
5810,map_500_0.2_1.tif,161,3,False,200.0
5811,map_500_0.2_1.tif,159,3,False,300.0
5812,map_500_0.2_1.tif,161,3,False,400.0
5813,map_500_0.2_1.tif,173,3,False,500.0
5814,map_500_0.2_1.tif,174,3,False,600.0
5815,map_500_0.2_1.tif,170,3,False,700.0
5816,map_500_0.2_1.tif,182,3,False,800.0
5817,map_500_0.2_1.tif,192,3,False,900.0
5818,map_500_0.2_1.tif,188,3,False,1000.0
5819,map_500_0.2_1.tif,206,3,False,1100.0
5820,map_500_0.2_1.tif,215,3,False,1200.0
5821,map_500_0.2_1.tif,220,3,False,1300.0
5822,map_500_0.2_1.tif,233,3,False,1400.0
5823,map_500_0.2_1.tif,243,3,False,1500.0
5824,map_500_0.2_1.tif,271,3,False,1600.0
5825,map_500_0.2_1.tif,281,3,False,1700.0
5826,map_500_0.2_1.tif,297,3,False,1800.0
5827,map_500_0.2_1.tif,305,3,False,1900.0
5828,map_500_0.2_1.tif,332,3,False,2000.0
5829,map_500_0.2_1.tif,385,3,False,2100.0
5830,map_500_0.2_1.tif,418,3,False,2200.0
5831,map_500_0.2_1.tif,509,3,False,2300.0
5832,map_500_0.2_1.tif,700,3,False,2400.0
5833,map_500_0.2_1.tif,1375,3,False,2500.0
5834,map_500_0.2_1.tif,1583,3,False,2600.0
5835,map_500_0.2_1.tif,1546,3,False,2700.0
5836,map_500_0.2_1.tif,1232,3,False,2495.0
5837,map_500_0.2_1.tif,1259,3,False,2496.0
5838,map_500_0.2_1.tif,1279,3,False,2497.0
5839,map_500_0.2_1.tif,1304,3,False,2498.0
5840,map_500_0.2_1.tif,1332,3,False,2499.0
5841,map_500_0.2_1.tif,1603,3,False,2501.0
5842,map_500_0.2_1.tif,1611,3,False,2502.0
5843,map_500_0.2_1.tif,1619,3,False,2503.0
5844,map_500_0.2_1.tif,1614,3,False,2504.0
5845,map_500_0.2_1.tif,1607,3,False,2505.0
5846,map_500_0.2_1.tif,1601,3,False,2506.0
5847,map_500_0.2_1.tif,1592,3,False,2507.0
5848,map_500_0.2_1.tif,1594,3,False,2508.0
5849,map_500_0.2_1.tif,1586,3,False,2509.0
5850,map_500_0.2_1.tif,1589,3,False,2510.0
5851,map_500_0.2_1.tif,1596,3,False,2511.0
5852,map_500_0.2_1.tif,1594,3,False,2512.0
5853,map_500_0.2_1.tif,1602,3,False,2513.0
5854,map_500_0.2_1.tif,1602,3,False,2514.0
5855,map_500_0.2_1.tif,1598,3,False,2515.0
5856,map_500_0.2_1.tif,1596,3,False,2516.0
5857,map_500_0.2_1.tif,1603,3,False,2517.0
5858,map_500_0.2_1.tif,1593,3,False,2518.0
5859,map_500_0.2_1.tif,1597,3,False,2519.0
5860,map_500_0.2_1.tif,1597,3,False,2520.0
5861,map_500_0.2_1.tif,1597,3,False,2521.0
5862,map_500_0.2_1.tif,1604,3,False,2522.0
5863,map_500_0.2_1.tif,1601,3,False,2523.0
5864,map_500_0.2_1.tif,1599,3,False,2524.0
5865,map_500_0.2_1.tif,1621,3,False,2525.0
5866,map_500_0.2_1.tif,1603,3,False,2526.0
5867,map_500_0.2_1.tif,1611,3,False,2527.0
5868,map_500_0.2_1.tif,1611,3,False,2528.0
5869,map_500_0.2_1.tif,1610,3,False,2529.0
5870,map_500_0.2_1.tif,1595,3,False,2530.0
5871,map_500_0.2_1.tif,1600,3,False,2531.0
5872,map_500_0.2_1.tif,1613,3,False,2532.0
5873,map_500_0.2_1.tif,1619,3,False,2533.0
5874,map_500_0.2_1.tif,1624,3,False,2534.0
5875,map_500_0.2_1.tif,1619,3,False,2535.0
5876,map_500_0.2_1.tif,1609,3,False,2536.0
5877,map_500_0.2_1.tif,1591,3,False,2537.0
5878,map_500_0.2_1.tif,1588,3,False,2538.0
5879,map_500_0.2_1.tif,1596,3,False,2539.0
5880,map_500_0.2_1.tif,1587,3,False,2540.0
5881,map_500_0.2_1.tif,1586,3,False,2541.0
5882,map_500_0.2_1.tif,1583,3,False,2542.0
5883,map_500_0.2_1.tif,1591,3,False,2543.0
5884,map_500_0.2_1.tif,1603,3,False,2544.0
5885,map_500_0.2_1.tif,1597,3,False,2545.0
5886,map_500_0.2_1.tif,1595,3,False,2546.0
5887,map_500_0.2_1.tif,1598,3,False,2547.0
5888,map_500_0.2_1.tif,1598,3,False,2548.0
5889,map_500_0.2_1.tif,1590,3,False,2549.0
5890,map_500_0.2_1.tif,1592,3,False,2550.0
5891,map_500_0.2_1.tif,1612,3,False,2551.0
5892,map_500_0.2_1.tif,1613,3,False,2552.0
5893,map_500_0.2_1.tif,1611,3,False,2553.0
5894,map_500_0.2_1.tif,1610,3,False,2554.0
5895,map_500_0.2_1.tif,1604,3,False,2555.0
5896,map_500_0.2_1.tif,1608,3,False,2556.0
5897,map_500_0.2_1.tif,1597,3,False,2557.0
5898,map_500_0.2_1.tif,1594,3,False,2558.0
5899,map_500_0.2_1.tif,1609,3,False,2559.0
5900,map_500_0.2_1.tif,1619,3,False,2560.0
5901,map_500_0.2_1.tif,1621,3,False,2561.0
5902,map_500_0.2_1.tif,1622,3,False,2562.0
5903,map_500_0.2_1.tif,1618,3,False,2563.0
5904,map_500_0.2_1.tif,1611,3,False,2564.0
5905,map_500_0.2_1.tif,1605,3,False,2565.0
5906,map_500_0.2_1.tif,1599,3,False,2566.0
5907,map_500_0.2_1.tif,1591,3,False,2567.0
5908,map_500_0.2_1.tif,1585,3,False,2568.0
5909,map_500_0.2_1.tif,1605,3,False,2569.0
5910,map_500_0.2_1.tif,1605,3,False,2570.0
5911,map_500_0.2_1.tif,1612,3,False,2571.0
5912,map_500_0.2_1.tif,1609,3,False,2572.0
5913,map_500_0.2_1.tif,1599,3,False,2573.0
5914,map_500_0.2_1.tif,1604,3,False,2574.0
5915,map_500_0.2_1.tif,1605,3,False,2575.0
5916,map_500_0.2_1.tif,1608,3,False,2576.0
5917,map_500_0.2_1.tif,1611,3,False,2577.0
5918,map_500_0.2_1.tif,1616,3,False,2578.0
5919,map_500_0.2_1.tif,1607,3,False,2579.0
5920,map_500_0.2_1.tif,1595,3,False,2580.0
5921,map_500_0.2_1.tif,1603,3,False,2581.0
5922,map_500_0.2_1.tif,1613,3,False,2582.0
5923,map_500_0.2_1.tif,1604,3,False,2583.0
5924,map_500_0.2_1.tif,1611,3,False,2584.0
5925,map_500_0.2_1.tif,1605,3,False,2585.0
5926,map_500_0.2_1.tif,1603,3,False,2586.0
5927,map_500_0.2_1.tif,1598,3,False,2587.0
5928,map_500_0.2_1.tif,1599,3,False,2588.0
5929,map_500_0.2_1.tif,1609,3,False,2589.0
5930,map_500_0.2_1.tif,1610,3,False,2590.0
5931,map_500_0.2_1.tif,1611,3,False,2591.0
5932,map_500_0.2_1.tif,1617,3,False,2592.0
5933,map_500_0.2_1.tif,1604,3,False,2593.0
5934,map_500_0.2_1.tif,1606,3,False,2594.0
5935,map_500_0.2_1.tif,1609,3,False,2595.0
5936,map_500_0.2_1.tif,1601,3,False,2596.0
5937,map_500_0.2_1.tif,1587,3,False,2597.0
5938,map_500_0.2_1.tif,1579,3,False,2598.0
5939,map_500_0.2_1.tif,1585,3,False,2599.0
5940,contrived_500_0.2_1024.tif,314,6,False,0.0
5941,contrived_500_0.2_1024.tif,332,6,False,100.0
5942,contrived_500_0.2_1024.tif,340,6,False,200.0
5943,contrived_500_0.2_1024.tif,332,6,False,300.0
5944,contrived_500_0.2_1024.tif,335,6,False,400.0
5945,contrived_500_0.2_1024.tif,328,6,False,500.0
5946,contrived_500_0.2_1024.tif,342,6,False,600.0
5947,contrived_500_0.2_1024.tif,348,6,False,700.0
5948,contrived_500_0.2_1024.tif,356,6,False,800.0
5949,contrived_500_0.2_1024.tif,364,6,False,900.0
5950,contrived_500_0.2_1024.tif,383,6,False,1000.0
5951,contrived_500_0.2_1024.tif,373,6,False,1100.0
5952,contrived_500_0.2_1024.tif,385,6,False,1200.0
5953,contrived_500_0.2_1024.tif,387,6,False,1300.0
5954,contrived_500_0.2_1024.tif,396,6,False,1400.0
5955,contrived_500_0.2_1024.tif,408,6,False,1500.0
5956,contrived_500_0.2_1024.tif,417,6,False,1600.0
5957,contrived_500_0.2_1024.tif,433,6,False,1700.0
5958,contrived_500_0.2_1024.tif,442,6,False,1800.0
5959,contrived_500_0.2_1024.tif,462,6,False,1900.0
5960,contrived_500_0.2_1024.tif,491,6,False,2000.0
5961,contrived_500_0.2_1024.tif,515,6,False,2100.0
5962,contrived_500_0.2_1024.tif,566,6,False,2200.0
5963,contrived_500_0.2_1024.tif,646,6,False,2300.0
5964,contrived_500_0.2_1024.tif,778,6,False,2400.0
5965,contrived_500_0.2_1024.tif,1236,6,False,2495.0
5966,contrived_500_0.2_1024.tif,1253,6,False,2496.0
5967,contrived_500_0.2_1024.tif,1278,6,False,2497.0
5968,contrived_500_0.2_1024.tif,1293,6,False,2498.0
5969,contrived_500_0.2_1024.tif,1327,6,False,2499.0
5970,contrived_500_0.2_1024.tif,1346,6,False,2500.0
5971,contrived_500_0.2_1024.tif,1534,6,False,2501.0
5972,contrived_500_0.2_1024.tif,1541,6,False,2502.0
5973,contrived_500_0.2_1024.tif,1515,6,False,2503.0
5974,contrived_500_0.2_1024.tif,1536,6,False,2504.0
5975,contrived_500_0.2_1024.tif,1535,6,False,2505.0
5976,contrived_500_0.2_1024.tif,1529,6,False,2506.0
5977,contrived_500_0.2_1024.tif,1537,6,False,2507.0
5978,contrived_500_0.2_1024.tif,1555,6,False,2508.0
5979,contrived_500_0.2_1024.tif,1533,6,False,2509.0
5980,contrived_500_0.2_1024.tif,1541,6,False,2510.0
5981,contrived_500_0.2_1024.tif,1543,6,False,2511.0
5982,contrived_500_0.2_1024.tif,1537,6,False,2512.0
5983,contrived_500_0.2_1024.tif,1539,6,False,2513.0
5984,contrived_500_0.2_1024.tif,1542,6,False,2514.0
5985,contrived_500_0.2_1024.tif,1542,6,False,2515.0
5986,contrived_500_0.2_1024.tif,1551,6,False,2516.0
5987,contrived_500_0.2_1024.tif,1537,6,False,2517.0
5988,contrived_500_0.2_1024.tif,1544,6,False,2518.0
5989,contrived_500_0.2_1024.tif,1543,6,False,2519.0
5990,contrived_500_0.2_1024.tif,1547,6,False,2520.0
5991,contrived_500_0.2_1024.tif,1547,6,False,2521.0
5992,contrived_500_0.2_1024.tif,1531,6,False,2522.0
5993,contrived_500_0.2_1024.tif,1530,6,False,2523.0
5994,contrived_500_0.2_1024.tif,1549,6,False,2524.0
5995,contrived_500_0.2_1024.tif,1543,6,False,2525.0
5996,contrived_500_0.2_1024.tif,1541,6,False,2526.0
5997,contrived_500_0.2_1024.tif,1538,6,False,2527.0
5998,contrived_500_0.2_1024.tif,1538,6,False,2528.0
5999,contrived_500_0.2_1024.tif,1543,6,False,2529.0
6000,contrived_500_0.2_1024.tif,1534,6,False,2530.0
6001,contrived_500_0.2_1024.tif,1536,6,False,2531.0
6002,contrived_500_0.2_1024.tif,1552,6,False,2532.0
6003,contrived_500_0.2_1024.tif,1547,6,False,2533.0
6004,contrived_500_0.2_1024.tif,1559,6,False,2534.0
6005,contrived_500_0.2_1024.tif,1546,6,False,2535.0
6006,contrived_500_0.2_1024.tif,1529,6,False,2536.0
6007,contrived_500_0.2_1024.tif,1530,6,False,2537.0
6008,contrived_500_0.2_1024.tif,1533,6,False,2538.0
6009,contrived_500_0.2_1024.tif,1542,6,False,2539.0
6010,contrived_500_0.2_1024.tif,1542,6,False,2540.0
6011,contrived_500_0.2_1024.tif,1530,6,False,2541.0
6012,contrived_500_0.2_1024.tif,1537,6,False,2542.0
6013,contrived_500_0.2_1024.tif,1531,6,False,2543.0
6014,contrived_500_0.2_1024.tif,1562,6,False,2544.0
6015,contrived_500_0.2_1024.tif,1553,6,False,2545.0
6016,contrived_500_0.2_1024.tif,1547,6,False,2546.0
6017,contrived_500_0.2_1024.tif,1552,6,False,2547.0
6018,contrived_500_0.2_1024.tif,1553,6,False,2548.0
6019,contrived_500_0.2_1024.tif,1553,6,False,2549.0
6020,contrived_500_0.2_1024.tif,1564,6,False,2550.0
6021,contrived_500_0.2_1024.tif,1550,6,False,2551.0
6022,contrived_500_0.2_1024.tif,1556,6,False,2552.0
6023,contrived_500_0.2_1024.tif,1551,6,False,2553.0
6024,contrived_500_0.2_1024.tif,1549,6,False,2554.0
6025,contrived_500_0.2_1024.tif,1553,6,False,2555.0
6026,contrived_500_0.2_1024.tif,1559,6,False,2556.0
6027,contrived_500_0.2_1024.tif,1552,6,False,2557.0
6028,contrived_500_0.2_1024.tif,1555,6,False,2558.0
6029,contrived_500_0.2_1024.tif,1553,6,False,2559.0
6030,contrived_500_0.2_1024.tif,1556,6,False,2560.0
6031,contrived_500_0.2_1024.tif,1554,6,False,2561.0
6032,contrived_500_0.2_1024.tif,1551,6,False,2562.0
6033,contrived_500_0.2_1024.tif,1549,6,False,2563.0
6034,contrived_500_0.2_1024.tif,1553,6,False,2564.0
6035,contrived_500_0.2_1024.tif,1568,6,False,2565.0
6036,contrived_500_0.2_1024.tif,1564,6,False,2566.0
6037,contrived_500_0.2_1024.tif,1566,6,False,2567.0
6038,contrived_500_0.2_1024.tif,1576,6,False,2568.0
6039,contrived_500_0.2_1024.tif,1576,6,False,2569.0
6040,contrived_500_0.2_1024.tif,1573,6,False,2570.0
6041,contrived_500_0.2_1024.tif,1578,6,False,2571.0
6042,contrived_500_0.2_1024.tif,1571,6,False,2572.0
6043,contrived_500_0.2_1024.tif,1582,6,False,2573.0
6044,contrived_500_0.2_1024.tif,1577,6,False,2574.0
6045,contrived_500_0.2_1024.tif,1575,6,False,2575.0
6046,contrived_500_0.2_1024.tif,1563,6,False,2576.0
6047,contrived_500_0.2_1024.tif,1564,6,False,2577.0
6048,contrived_500_0.2_1024.tif,1559,6,False,2578.0
6049,contrived_500_0.2_1024.tif,1542,6,False,2579.0
6050,contrived_500_0.2_1024.tif,1529,6,False,2580.0
6051,contrived_500_0.2_1024.tif,1535,6,False,2581.0
6052,contrived_500_0.2_1024.tif,1549,6,False,2582.0
6053,contrived_500_0.2_1024.tif,1556,6,False,2583.0
6054,contrived_500_0.2_1024.tif,1567,6,False,2584.0
6055,contrived_500_0.2_1024.tif,1565,6,False,2585.0
6056,contrived_500_0.2_1024.tif,1566,6,False,2586.0
6057,contrived_500_0.2_1024.tif,1557,6,False,2587.0
6058,contrived_500_0.2_1024.tif,1561,6,False,2588.0
6059,contrived_500_0.2_1024.tif,1559,6,False,2589.0
6060,contrived_500_0.2_1024.tif,1548,6,False,2590.0
6061,contrived_500_0.2_1024.tif,1555,6,False,2591.0
6062,contrived_500_0.2_1024.tif,1548,6,False,2592.0
6063,contrived_500_0.2_1024.tif,1534,6,False,2593.0
6064,contrived_500_0.2_1024.tif,1549,6,False,2594.0
6065,contrived_500_0.2_1024.tif,1556,6,False,2595.0
6066,contrived_500_0.2_1024.tif,1558,6,False,2596.0
6067,contrived_500_0.2_1024.tif,1562,6,False,2597.0
6068,contrived_500_0.2_1024.tif,1561,6,False,2598.0
6069,contrived_500_0.2_1024.tif,1573,6,False,2599.0
6070,contrived_500_0.2_1024.tif,1565,6,False,2600.0
6071,contrived_500_0.2_1024.tif,1549,6,False,2700.0
6072,contrived_500_0.2_1024.tif,384,6,True,0.0
6073,contrived_500_0.2_1024.tif,415,6,True,100.0
